episode_number,success_episode,failure_episode,episode_reward,episode_step
765,False,True,-109,44
766,False,True,-158,15
767,False,True,-97,44
768,False,True,-160,21
769,False,True,-150,19
770,False,True,-176,13
771,False,True,-162,19
772,False,True,-137,28
773,False,True,-134,27
774,False,True,-149,24
775,False,True,-153,12
776,False,True,-172,13
777,False,True,-175,10
778,False,True,-174,11
779,False,True,-176,9
780,False,True,-170,11
781,False,True,-159,18
782,False,True,-109,48
783,False,True,-110,35
784,False,True,-155,22
785,False,True,-127,30
786,False,True,-128,33
787,False,True,-127,30
788,False,True,-91,54
789,False,True,-171,14
790,False,True,-137,28
791,False,True,-165,16
792,False,True,-156,17
793,False,True,-149,24
794,False,True,-110,39
795,False,True,-135,30
796,False,True,-169,12
797,False,True,-146,19
798,False,True,-92,53
799,False,True,-132,33
800,False,True,-100,41
801,False,True,-153,24
802,False,True,-105,44
803,False,True,-137,24
804,False,True,-136,33
805,False,True,-139,26
806,False,True,-138,27
807,False,True,-139,22
808,False,True,-161,24
809,False,True,-114,31
810,False,True,-141,24
811,False,True,-132,33
812,False,True,-144,25
813,False,True,-163,18
814,False,True,-161,16
815,False,True,-134,31
816,False,True,-153,20
817,False,True,-164,17
818,False,True,-154,19
819,False,True,-136,25
820,False,True,-166,15
821,False,True,-132,33
822,False,True,-110,35
823,False,True,-102,39
824,False,True,-151,22
825,False,True,-139,30
826,False,True,-97,44
827,False,True,-179,10
828,False,True,-165,16
829,False,True,-140,21
830,False,True,-111,38
831,False,True,-87,50
832,False,True,-168,13
833,False,True,-161,16
834,False,True,-177,8
835,False,True,-175,10
836,False,True,-154,27
837,False,True,-154,19
838,False,True,-149,24
839,False,True,-120,45
840,False,True,-93,48
841,False,True,-175,10
842,False,True,-174,11
843,False,True,-174,11
844,False,True,-166,15
845,False,True,-165,12
846,False,True,-145,32
847,False,True,-123,34
848,False,True,-177,16
849,False,True,-102,39
850,False,True,-154,19
851,False,True,-135,26
852,False,True,-123,30
853,False,True,-125,32
854,False,True,-118,39
855,False,True,-146,27
856,False,True,-139,34
857,False,True,-104,41
858,False,True,-158,23
859,False,True,-139,26
860,False,True,-133,32
861,False,True,-146,23
862,False,True,-154,15
863,False,True,-162,23
864,False,True,-121,36
865,False,True,-159,18
866,False,True,-165,16
867,False,True,-174,11
868,False,True,-134,31
869,False,True,-149,20
870,False,True,-166,11
871,False,True,-166,15
872,False,True,-164,13
873,False,True,-150,19
874,False,True,-149,16
875,False,True,-136,29
876,False,True,-105,52
877,False,True,-109,40
878,False,True,-119,38
879,False,True,-112,49
880,False,True,-104,37
881,False,True,-104,41
882,False,True,-135,30
883,False,True,-147,18
884,False,True,-79,58
885,False,True,-175,10
886,False,True,-174,11
887,False,True,-178,11
888,False,True,-139,26
889,False,True,-153,16
890,False,True,-150,27
891,False,True,-130,27
892,False,True,-118,39
893,False,True,-137,32
894,False,True,-144,29
895,False,True,-162,15
896,False,True,-131,42
